0.419320,0.228000,0.419436,-0.482000,0.000313,0.000313,0.012500,0.012500,0.250000,0.250000,5.000000,5.000000,0.050000,0.050000,0.000000,0.000000,0.009375
0.420309,0.228001,0.420947,-0.481999,0.001302,0.001823,0.019782,0.030218,0.145638,0.354362,-2.087231,2.087231,0.050000,0.050000,0.050000,0.050000,0.051484
0.422534,0.228004,0.424347,-0.481993,0.003527,0.005223,0.044502,0.067998,0.494405,0.755595,6.975326,8.024669,0.050000,0.050000,0.100000,0.100000,0.146287
0.426489,0.228020,0.430393,-0.481969,0.007481,0.011269,0.079091,0.120909,0.691773,1.058226,3.947357,6.052623,0.050000,0.050000,0.150000,0.150000,0.315020
0.432418,0.228066,0.439463,-0.481899,0.013410,0.020340,0.118580,0.181420,0.789776,1.210221,1.960067,3.039889,0.050000,0.050000,0.200000,0.200000,0.568577
0.440317,0.228168,0.451562,-0.481743,0.021310,0.032440,0.158004,0.241995,0.788495,1.211498,-0.025620,0.025552,0.050000,0.050000,0.250000,0.250000,0.907473
0.450183,0.228361,0.466692,-0.481447,0.031178,0.047572,0.197350,0.302649,0.786919,1.213070,-0.031514,0.031426,0.050000,0.050000,0.300000,0.300000,1.332343
0.462009,0.228688,0.484854,-0.480944,0.043008,0.065741,0.236609,0.363389,0.785168,1.214815,-0.035017,0.034902,0.050000,0.050000,0.350000,0.350000,1.843894
0.475788,0.229204,0.506050,-0.480151,0.056797,0.086952,0.275779,0.424218,0.783399,1.216577,-0.035379,0.035240,0.050000,0.050000,0.400000,0.400000,2.442837
0.491513,0.229969,0.530278,-0.478972,0.072541,0.111209,0.314869,0.485126,0.781811,1.218157,-0.031770,0.031607,0.050000,0.050000,0.450000,0.450000,3.129812
0.509175,0.231055,0.557531,-0.477296,0.090236,0.138513,0.353902,0.546092,0.780647,1.219312,-0.023287,0.023096,0.050000,0.050000,0.500000,0.500000,3.905288
0.528764,0.232541,0.587798,-0.475001,0.109881,0.168867,0.392912,0.607079,0.780199,1.219749,-0.008957,0.008745,0.050000,0.050000,0.550000,0.550000,4.769444
0.550271,0.234515,0.621060,-0.471947,0.131479,0.202269,0.431952,0.668035,0.780809,1.219127,0.012204,-0.012437,0.050000,0.050000,0.600000,0.600000,5.722031
0.573686,0.237076,0.657288,-0.467985,0.155034,0.238713,0.471095,0.728888,0.782866,1.217058,0.041141,-0.041389,0.050000,0.050000,0.650000,0.650000,6.762218
0.599000,0.240330,0.696443,-0.462951,0.180556,0.278191,0.510435,0.789544,0.786799,1.213112,0.078660,-0.078915,0.050000,0.050000,0.700000,0.700000,7.888416
0.626203,0.244393,0.738471,-0.456675,0.208060,0.320685,0.550088,0.849886,0.793064,1.206834,0.125305,-0.125556,0.050000,0.050000,0.750000,0.750000,9.098094
0.655287,0.249387,0.783304,-0.448976,0.237570,0.366173,0.590195,0.909774,0.802125,1.197762,0.181212,-0.181444,0.050000,0.050000,0.800000,0.800000,10.387595
0.686245,0.255445,0.830855,-0.439673,0.269116,0.414626,0.630916,0.969046,0.814422,1.185455,0.245942,-0.246138,0.050000,0.050000,0.850000,0.850000,11.751955
0.719074,0.262705,0.881019,-0.428579,0.302737,0.466002,0.672433,1.027523,0.830339,1.169531,0.318336,-0.318476,0.050000,0.050000,0.900000,0.900000,13.184751
0.753769,0.271313,0.933673,-0.415516,0.338484,0.520252,0.714941,1.085008,0.850159,1.149708,0.396404,-0.396466,0.050000,0.050000,0.950000,0.950000,14.677985
0.790329,0.281420,0.988675,-0.400312,0.376416,0.577317,0.758642,1.141301,0.874024,1.125845,0.477308,-0.477270,0.050000,0.050000,1.000000,1.000000,16.222027
0.828757,0.293182,1.045867,-0.382808,0.416603,0.637127,0.803737,1.196200,0.901897,1.097979,0.557457,-0.557303,0.050000,0.050000,1.050000,1.050000,17.805631
0.869052,0.306757,1.105074,-0.362866,0.459124,0.699603,0.850413,1.249517,0.933535,1.066356,0.632759,-0.632477,0.050000,0.050000,1.100000,1.100000,19.416034
0.911221,0.322300,1.166115,-0.340368,0.504066,0.764658,0.898838,1.301089,0.968486,1.031426,0.699009,-0.698598,0.050000,0.050000,1.150000,1.150000,21.039136
0.955266,0.339969,1.228799,-0.315226,0.551523,0.832197,0.949143,1.350780,1.006105,0.993833,0.752388,-0.751856,0.050000,0.050000,1.200000,1.200000,22.659762
1.001195,0.359911,1.292941,-0.287379,0.601594,0.902122,1.001423,1.398499,1.045604,0.954365,0.789983,-0.789350,0.050000,0.050000,1.250000,1.250000,24.261979
1.049014,0.382266,1.358356,-0.256801,0.654380,0.974331,1.055729,1.444193,1.086116,0.913888,0.810243,-0.809538,0.050000,0.050000,1.300000,1.300000,25.829446
1.098732,0.407162,1.424877,-0.223496,0.709984,1.048724,1.112068,1.487856,1.126779,0.873262,0.813262,-0.812521,0.050000,0.050000,1.350000,1.350000,27.345763
1.150363,0.434710,1.492351,-0.187499,0.768504,1.125200,1.170409,1.529519,1.166821,0.833257,0.800841,-0.800107,0.050000,0.050000,1.400000,1.400000,28.794779
1.203925,0.465003,1.560649,-0.148876,0.830039,1.203662,1.230691,1.569243,1.205637,0.794476,0.776308,-0.775622,0.050000,0.050000,1.450000,1.450000,30.160839
1.259205,0.497965,1.629373,-0.107903,0.894400,1.283673,1.287221,1.600220,1.130606,0.619552,-1.500622,-3.498487,0.050000,0.050000,1.500000,1.500000,31.423789
1.315761,0.533314,1.697894,-0.065078,0.961095,1.364476,1.333897,1.616054,0.933522,0.316677,-3.941680,-6.057495,0.050000,0.050000,1.550000,1.550000,32.562286
1.373160,0.570698,1.765664,-0.020944,1.029594,1.445350,1.369985,1.617478,0.721745,0.028469,-4.235535,-5.764148,0.050000,0.050000,1.600000,1.600000,33.560912
1.430976,0.609694,1.832205,0.023933,1.099333,1.525610,1.394774,1.605199,0.495779,-0.245571,-4.519325,-5.480816,0.050000,0.050000,1.650000,1.650000,34.409969
1.489032,0.650002,1.897364,0.069170,1.170009,1.604932,1.413532,1.586449,0.375178,-0.374999,-2.412019,-2.588561,0.050000,0.050000,1.700000,1.700000,35.107677
1.547397,0.691472,1.961275,0.114580,1.241608,1.683333,1.431968,1.568021,0.368712,-0.368571,-0.129307,0.128566,0.050000,0.050000,1.750000,1.750000,35.656639
1.606152,0.733958,2.024072,0.159987,1.314114,1.760827,1.450121,1.549872,0.363069,-0.362963,-0.112875,0.112173,0.050000,0.050000,1.800000,1.800000,36.059126
1.665385,0.777310,2.085884,0.205225,1.387516,1.837424,1.468053,1.531945,0.358626,-0.358553,-0.088850,0.088183,0.050000,0.050000,1.850000,1.850000,36.316925
1.725193,0.821382,2.146832,0.250137,1.461808,1.913132,1.485835,1.514165,0.355645,-0.355604,-0.059629,0.058987,0.050000,0.050000,1.900000,1.900000,36.431232
1.785680,0.866024,2.207033,0.294568,1.536986,1.987955,1.503549,1.496451,0.354282,-0.354273,-0.027253,0.026626,0.050000,0.050000,1.950000,1.950000,36.402592
1.846960,0.911085,2.266599,0.338369,1.613050,2.061891,1.521279,1.478719,0.354606,-0.354628,0.006475,-0.007098,0.050000,0.050000,2.000000,2.000000,36.230866
1.909079,0.956358,2.325561,0.381343,1.689916,2.134852,1.537334,1.459222,0.321093,-0.389953,-0.670263,-0.706512,0.050000,0.050000,2.050000,2.050000,35.915690
1.971821,1.001441,2.383706,0.423124,1.767175,2.206451,1.545183,1.431988,0.156981,-0.544678,-3.282242,-3.094486,0.050000,0.050000,2.100000,2.100000,35.458956
2.034750,1.045790,2.440640,0.463250,1.844162,2.276104,1.539723,1.393062,-0.109198,-0.778520,-5.323576,-4.676843,0.050000,0.050000,2.150000,2.150000,34.867188
2.097385,1.088870,2.495966,0.501305,1.920181,2.343255,1.520395,1.343004,-0.386567,-1.001160,-5.547368,-4.452805,0.050000,0.050000,2.200000,2.200000,34.151426
2.159266,1.130217,2.549345,0.536972,1.994605,2.407453,1.488477,1.283976,-0.638352,-1.180562,-5.035710,-3.588043,0.050000,0.050000,2.250000,2.250000,33.326274
2.220168,1.169579,2.600665,0.570145,2.067119,2.468562,1.450285,1.222163,-0.763845,-1.236250,-2.509863,-1.113763,0.050000,0.050000,2.300000,2.300000,32.405813
2.280037,1.206863,2.649977,0.600855,2.137649,2.526654,1.410593,1.161851,-0.793833,-1.206250,-0.599760,0.600011,0.050000,0.050000,2.350000,2.350000,31.402146
2.338805,1.241997,2.697314,0.629158,2.206118,2.581807,1.369384,1.103056,-0.824177,-1.175890,-0.606883,0.607204,0.050000,0.050000,2.400000,2.400000,30.327519
2.396383,1.274930,2.742702,0.655121,2.272450,2.634097,1.326638,1.045800,-0.854927,-1.145122,-0.614984,0.615353,0.050000,0.050000,2.450000,2.450000,29.194344
2.452671,1.305634,2.786161,0.678829,2.336567,2.683602,1.282338,0.990098,-0.885992,-1.114037,-0.621303,0.621698,0.050000,0.050000,2.500000,2.500000,28.015160
2.507552,1.334099,2.827703,0.700378,2.398391,2.730400,1.236480,0.935956,-0.917161,-1.082848,-0.623383,0.623782,0.050000,0.050000,2.550000,2.550000,26.802547
2.560901,1.360340,2.867335,0.719873,2.457845,2.774568,1.189074,0.883363,-0.948123,-1.051867,-0.619240,0.619624,0.050000,0.050000,2.600000,2.600000,25.569004
2.612587,1.384390,2.905065,0.737430,2.514852,2.816182,1.140149,0.832289,-0.978498,-1.021474,-0.607511,0.607861,0.050000,0.050000,2.650000,2.650000,24.326789
2.662475,1.406301,2.940895,0.753168,2.569340,2.855316,1.089756,0.782685,-1.007876,-0.992082,-0.587542,0.587843,0.050000,0.050000,2.700000,2.700000,23.087761
2.710430,1.426144,2.974828,0.767211,2.621238,2.892040,1.037963,0.734480,-1.035846,-0.964099,-0.559408,0.559650,0.050000,0.050000,2.750000,2.750000,21.863209
2.756320,1.444005,3.006866,0.779681,2.670481,2.926420,0.984861,0.687585,-1.062039,-0.937897,-0.523860,0.524036,0.050000,0.050000,2.800000,2.800000,20.663703
2.800018,1.459982,3.037009,0.790703,2.717009,2.958515,0.930554,0.641896,-1.086149,-0.913782,-0.482198,0.482308,0.050000,0.050000,2.850000,2.850000,19.498973
2.841407,1.474185,3.065257,0.800397,2.760767,2.988379,0.875156,0.597297,-1.107954,-0.891974,-0.436101,0.436147,0.050000,0.050000,2.900000,2.900000,18.377819
2.880377,1.486731,3.091609,0.808880,2.801706,3.016063,0.818790,0.553667,-1.127325,-0.872603,-0.387431,0.387420,0.050000,0.050000,2.950000,2.950000,17.308056
2.916830,1.497739,3.116062,0.816265,2.839785,3.041607,0.761579,0.510882,-1.144228,-0.855704,-0.338051,0.337992,0.050000,0.050000,3.000000,3.000000,16.296503
2.950679,1.507332,3.138615,0.822657,2.874967,3.065048,0.703643,0.468821,-1.158711,-0.841225,-0.289667,0.289570,0.050000,0.050000,3.050000,3.050000,15.349005
2.981848,1.515632,3.159263,0.828156,2.907222,3.086416,0.645098,0.427368,-1.170897,-0.829046,-0.243716,0.243591,0.050000,0.050000,3.100000,3.100000,14.470475
3.010271,1.522755,3.178005,0.832852,2.936525,3.105737,0.586050,0.386419,-1.180962,-0.818988,-0.201302,0.201160,0.050000,0.050000,3.150000,3.150000,13.664975
3.035895,1.528812,3.194835,0.836831,2.962855,3.123031,0.526594,0.345877,-1.189121,-0.810837,-0.163174,0.163023,0.050000,0.050000,3.200000,3.200000,12.935793
3.058672,1.533908,3.209749,0.840168,2.986195,3.138314,0.466814,0.305659,-1.195608,-0.804357,-0.129739,0.129588,0.050000,0.050000,3.250000,3.250000,12.285546
3.078567,1.538137,3.222743,0.842930,3.006534,3.151599,0.406780,0.265694,-1.200663,-0.799309,-0.101108,0.100963,0.050000,0.050000,3.300000,3.300000,11.716272
3.095548,1.541584,3.233814,0.845177,3.023862,3.162895,0.346554,0.225921,-1.204520,-0.795459,-0.077138,0.077004,0.050000,0.050000,3.350000,3.350000,11.229525
3.109593,1.544321,3.242956,0.846959,3.038171,3.172209,0.286185,0.186291,-1.207395,-0.792590,-0.057493,0.057373,0.050000,0.050000,3.400000,3.400000,10.826463
3.120684,1.546410,3.250168,0.848317,3.049457,3.179548,0.225711,0.146766,-1.209479,-0.790511,-0.041690,0.041590,0.050000,0.050000,3.450000,3.450000,10.507927
3.128807,1.547900,3.255445,0.849285,3.057715,3.184913,0.165164,0.107313,-1.210937,-0.789057,-0.029154,0.029073,0.050000,0.050000,3.500000,3.500000,10.274504
3.134055,1.548844,3.258854,0.849898,3.063048,3.188376,0.106655,0.069262,-1.170179,-0.761010,0.815151,0.560936,0.050000,0.050000,3.550000,3.550000,10.123629
3.136900,1.549350,3.260701,0.850226,3.065937,3.190252,0.057784,0.037514,-0.977420,-0.634964,3.855195,2.520917,0.050000,0.050000,3.600000,3.600000,10.041842
3.138084,1.549559,3.261470,0.850362,3.067140,3.191033,0.024061,0.015618,-0.674466,-0.437919,6.059078,3.940908,0.050000,0.050000,3.650000,3.650000,10.007778
3.138355,1.549607,3.261645,0.850393,3.067415,3.191211,0.005494,0.003566,-0.371337,-0.241048,6.062568,3.937429,0.050000,0.050000,3.700000,3.700000,10.000000
3.138355,1.549607,3.261645,0.850393,3.067415,3.191211,0.000000,0.000000,-0.109874,-0.071318,5.229264,3.394586,0.050000,0.050000,3.750000,3.750000,10.000000
